Sujetos,Condición,Percepción cuánto recuerdo,Valencia percibida recuerdo,Valencia percibida -5 a +5,Intensidad percibida recuerdo,Nro palabras únicas,Intensidad pysent,Positivo pysennt,Negativo pysent,Neutro pysennt,Nro sust,Nro verb,Nro adj,Nro numeral,Nro propn,Nro advs,Coherencia norm,Evolucion coherencia norm,Detalles internos,Detalles externos,Total word count ruben
11,campeones_del_mundo,4.0,1.0,3.0,3.0,1.6191500585306864,0.238654725253582,0.10053461045026779,0.1381201148033142,0.7613453269004822,77,63,12,4,12,34,0.991694133988766,"[0.991694133988766, 1.0273549340159491, 1.0009291592983338, 1.005891070069345, 0.9849627201803277, 0.9408714324206667, 1.002778366041237, 0.8338003728936476, 1.1190236716993094]",363.0,60.0,423
12,campeones_del_mundo,5.0,1.0,3.0,3.0,1.9017095105597133,0.4846833422780037,0.05695659667253494,0.42772674560546875,0.5153166055679321,49,57,18,2,20,29,0.9952965987385385,"[0.9952965987385385, 0.9976417367330848, 0.9576762705659889, 0.9734293295454083, 0.9760685617380536, 0.9673811764338447, 0.9055460171850176, 0.9177104865007691, 0.8469794952695121, 0.9711564744482717, 0.5485249690340174]",329.25,39.75,369
13,campeones_del_mundo,5.0,1.0,2.0,2.0,1.5637503640627468,0.23820574581623077,0.08358217775821686,0.15462356805801392,0.7617942690849304,53,44,15,3,20,30,0.8789045153237731,"[0.8789045153237731, 0.937065750668311, 0.9057912511903194, 0.9152217519672418, 0.9295935594068172, 0.961527293220587, 0.7622785248767902, 0.8470112371710689, 0.7678339013392933]",302.5,40.5,343
14,campeones_del_mundo,4.0,1.0,5.0,5.0,1.9229022149442645,0.5792838092893362,0.5577632784843445,0.021520530804991722,0.42071619629859924,49,57,10,1,4,28,1.0081686138732295,"[1.0081686138732295, 1.0333478266523097, 1.021636863822655, 1.0435585127496774, 0.9872629691508022, 1.0346233861321659, 1.071944465644105, 1.037495318928388, 1.0730351239877898, 1.0548332077954972]",296.5,73.5,370
15,campeones_del_mundo,4.0,1.0,4.0,4.0,1.904359176148189,0.9208119143731892,0.004061006475239992,0.9167509078979492,0.0791880339384079,89,117,29,14,16,52,0.8826257801567259,"[0.8826257801567259, 0.8705281726153923, 0.8794861392659755, 0.8842113397481334, 0.8547624273975081, 0.8491189994881462, 0.8707800255313397, 0.8484848935363778, 0.869150979199512, 0.8658743422432703, 0.8906887675992095, 0.8646587180961604, 0.8705126030429109, 0.8382380358559156, 0.8515415140161046, 0.8789466237080397, 0.8453954792392029, 0.8149668801837288, 0.8442235610348219, 0.8721547418459388, 0.8263286531852179, 0.8582424468715579, 0.8075578791253386, 0.7979912796844224, 0.837751980339806, 0.830933885195888, 0.812701905220987, 0.8317044128621517, 0.8541188348948505, 0.8421992302548774, 0.8124835180685447, 0.8507095941780972, 0.823691442599063, 0.7744908753434769, 0.6984834403478779, 0.7163899817061723, 0.5988591522875749, 0.6986105240157514]",651.25,67.75,719
16,campeones_del_mundo,4.0,1.0,5.0,5.0,0.9155837759558929,0.3847418874502182,0.35215091705322266,0.032590970396995544,0.6152580380439758,54,35,19,1,4,28,0.8431387960756218,"[0.8431387960756218, 0.8125068936257152, 0.7866582279113026, 0.8519299060084061, 0.8039385210860979, 0.795575589603366, 0.7230723045479932, 0.6275958642479114, 0.6150594485411364, 0.43823853886506364, 0.5579316823201984]",209.5,108.5,318
17,campeones_del_mundo,5.0,1.0,4.0,4.0,1.9049315334494707,0.37392937391996384,0.31233710050582886,0.06159227341413498,0.6260706782341003,115,164,25,5,41,97,0.8603000972945495,"[0.8603000972945495, 0.8467997847382565, 0.8563941740739089, 0.8543997937988416, 0.8497868882817211, 0.8378573349430698, 0.8141265302319212, 0.8742237024613563, 0.8439734225703344, 0.7985952992073048, 0.8266444478662621, 0.8370195239962507, 0.8170522838333166, 0.837072513601809, 0.8185866741194806, 0.8256953765250252, 0.8335043150606358, 0.8053470828796021, 0.8472937328934889, 0.8562882058828546, 0.7960529243254794, 0.8321010724724013, 0.8541368053907871, 0.8492755640148218, 0.8199313910373102, 0.8058400837050643, 0.8330812285255621, 0.8102402201756663, 0.7888064255720403, 0.7574386124330574, 0.7993015173099173, 0.8226691736851854, 0.8417604756789023, 0.8130378687566359, 0.7666715064505942, 0.7472631457905831, 0.762607046810337, 0.679469090897656, 0.6234511240402418, 0.6987447077285517]",833.25,115.75,949
18,campeones_del_mundo,5.0,1.0,5.0,5.0,1.7753231793543862,0.8574567320756614,0.8507140278816223,0.006742704194039106,0.14254321157932281,155,194,38,18,55,118,0.8935141932427794,"[0.8935141932427794, 0.9189993420862251, 0.9102229510346775, 0.86768666777455, 0.8987263515454995, 0.8840194833163699, 0.8967489205310998, 0.8832804650835294, 0.8633815790559832, 0.8529052148906646, 0.8248781679236303, 0.9038454709726734, 0.9256487794044775, 0.8984948353386664, 0.9118522518863492, 0.8416247966472485, 0.8501863892614092, 0.8380223728510998, 0.8026012819185881, 0.7582690969281509, 0.7440937213553646, 0.7658729304902415, 0.7044137611200904]",809.0,373.0,1182
19,campeones_del_mundo,5.0,1.0,5.0,5.0,1.2124105665549385,0.8151568360626698,0.8051897287368774,0.009967107325792313,0.18484322726726532,46,40,14,0,2,27,0.8123728744814036,"[0.8123728744814036, 0.8291623909915431, 0.7644432463266306, 0.7671031254629506, 0.7755003117032817, 0.7886045681126429, 0.7363325239124542, 0.7351513523133226, 0.7524278966421986, 0.8075405657914799, 0.7615199548539948, 0.7770370330762258, 0.7884048172921883, 0.7699150931816937, 0.7878076887243297, 0.7527440720995948, 0.7491615860399294, 0.708746578674432, 0.6988091467955826, 0.7403508317760962, 0.7773660709734675, 0.7673609095170713, 0.8349905028071241, 0.8089052659246575, 0.6680461969224949, 0.6754465279252044, 0.7389252420904021, 0.6082877027499004, 0.5051828149687243, 0.6491663235385793]",272.25,39.75,312
20,campeones_del_mundo,4.0,1.0,5.0,5.0,1.8265387385336835,0.7727770991623402,0.7580049633979797,0.014772135764360428,0.22722291946411133,84,60,27,4,17,48,0.8025257642877934,"[0.8025257642877934, 0.782412531377687, 0.7934240320955688, 0.7871082339599436, 0.802658304446861, 0.7870833716689134, 0.7797672432984387, 0.7677945785233111, 0.7657779543267395, 0.7943882377168842, 0.765285079912885, 0.812314115854065, 0.7926979931175255, 0.7846830208435384, 0.8161917092497633, 0.8098483570114284, 0.7589604746490839, 0.7794125527546805, 0.806904238609237, 0.7703691599692558, 0.7196097129822298, 0.7513163053913737, 0.7343627909715826, 0.7313761683192136, 0.7039347297885457, 0.739094753532985, 0.7071353426606837, 0.6721951607540997, 0.7472998624042385, 0.6745328244183002, 0.7999641166292479, 0.7120416343995315, 0.6777519473175797, 0.6878186849125316, 0.7278399550620782, 0.7753910278263647, 0.6885965848088644, 0.7714081165288742, 0.5490131860499302, 0.5977989389765455]",445.0,109.0,554
