Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
43.0,cfk,-0.752265781584992,0.045045045045045,0.0675675675675675,0.1036036036036036,0.1666666666666666,0.045045045045045,0.0945945945945946,0.0,0.009009009009009,0.0418229922652244,0.1613247096538543,0.2031477019190788,0.0,0.0,0.0,0.0,0.9396537690934048,0.9419839432164966,0.9564596589177332,103.0,14.0,11.4,3.7864077669902914,0.0303030303030303,4.657367218732134,0.046925520050478,0.0,5.0,8.0,0.0185608223872073,0.6072874493927125,0.3927125506072874
44.0,cfk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.0,cfk,-1.1721474271037078,0.064516129032258,0.0483870967741935,0.0483870967741935,0.1612903225806451,0.0,0.1612903225806451,0.0,0.064516129032258,0.076217271387577,0.0708511024713516,0.1470683738589286,0.0,0.0,0.0,0.0,0.9121052862506732,0.8569507003554773,1.028578328739709,44.0,6.0,22.814516129032263,2.6818181818181817,0.0,7.40587490622654,0.0,0.0,0.0,0.0,0.031183932346723,0.5,0.5
46.0,cfk,-1.012894625574398,0.0687022900763358,0.0839694656488549,0.1374045801526717,0.1068702290076335,0.0534351145038167,0.1221374045801526,0.0,0.0076335877862595,0.0421546287834644,0.1390472650527954,0.1812018938362598,0.0,0.0,0.0,0.0,0.8551062482385482,0.876765645666821,0.6897918076192281,63.0,10.0,12.56880733944954,3.4285714285714284,0.0412371134020618,5.163636747981194,0.0530732355920325,0.0,3.0,6.0,0.0276497695852534,0.7547169811320755,0.2452830188679245
47.0,cfk,1.6548225950752649,0.0220588235294117,0.0735294117647058,0.1470588235294117,0.1323529411764706,0.0073529411764705,0.0588235294117647,0.0073529411764705,0.0588235294117647,0.0189532320946455,0.6449686288833618,0.6639218609780073,-1.0,-0.6639218609780073,-1.0,-0.6639218609780073,0.9287192746314296,0.8650613788020395,0.888581066132334,85.0,14.0,14.488549618320617,3.0352941176470587,0.0144230769230769,5.674395763394464,0.0275350140056022,0.0,4.0,2.0,0.0180672268907563,0.6985815602836879,0.301418439716312
48.0,cfk,-1.416600616563067,0.05,0.0958333333333333,0.1541666666666666,0.1125,0.025,0.0625,0.0,0.0,0.034834511578083,0.5237008929252625,0.5585354045033455,-1.0,-0.5585354045033455,-1.0,-0.5585354045033455,0.7918009533538747,0.7771656978636113,0.8765981604703914,101.0,15.0,10.897058823529411,4.0,0.0385852090032154,4.336827614378896,0.0455993555785113,0.0,2.0,13.0,0.02,0.787117903930131,0.212882096069869
49.0,cfk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0,cfk,0.6151246852292455,0.0405405405405405,0.0918918918918919,0.1648648648648648,0.1162162162162162,0.0324324324324324,0.0594594594594594,0.0189189189189189,0.0135135135135135,0.0263480320572853,0.2836438715457916,0.3099919036030769,0.0,0.0,-1.0,-0.3099919036030769,1.0000996517987335,0.9481619692301736,0.9681337847160304,164.0,23.0,12.90802845528455,3.987804878048781,0.0172744721689059,4.913092272256152,0.0361829963027305,2.0,7.0,12.666666666666666,0.0122325303007631,0.6919753086419753,0.3080246913580247
51.0,cfk,-0.9296007553649208,0.032520325203252,0.0975609756097561,0.1300813008130081,0.089430894308943,0.048780487804878,0.1138211382113821,0.0,0.032520325203252,0.009970773011446,0.5483204126358032,0.5582911856472492,-1.0,-0.5582911856472492,-1.0,-0.5582911856472492,0.8620356274668756,0.8206512888766134,0.8775034985538466,79.0,14.0,15.107843137254898,2.962025316455696,0.0189873417721519,6.00608955039329,0.0398350243286952,0.0,1.0,4.0,0.0189873417721519,0.3724489795918367,0.6275510204081632
52.0,cfk,1.0560295692419142,0.0211267605633802,0.0704225352112676,0.2253521126760563,0.0985915492957746,0.0492957746478873,0.056338028169014,0.0070422535211267,0.0140845070422535,0.0481975860893726,0.3585453033447265,0.4067428894340992,0.0,0.0,-1.0,-0.4067428894340992,1.084150947128525,0.9687608911240346,1.0998428292294444,94.0,13.0,20.86330935251799,2.936170212765957,0.0,6.9855810615748375,0.028034426172724,1.0,5.5,4.333333333333333,0.0157858613589567,0.6800699300699301,0.3199300699300699
53.0,cfk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54.0,cfk,-1.190575711656998,0.0372670807453416,0.0496894409937888,0.1366459627329192,0.1490683229813664,0.0186335403726708,0.1304347826086956,0.0062111801242236,0.0062111801242236,0.0228572338819503,0.3859555125236511,0.4088127464056015,0.0,0.0,-1.0,-0.4088127464056015,0.9826770647521306,0.877673834503247,0.8907082792616903,84.0,11.0,22.34375,3.4047619047619047,0.0387323943661971,6.114022807499868,0.0327648652053414,1.0,1.5,6.333333333333333,0.0205106138841078,0.5227272727272727,0.4772727272727273
55.0,cfk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56.0,cfk,0.2815427062580403,0.0524344569288389,0.0224719101123595,0.1310861423220973,0.1348314606741573,0.0374531835205992,0.1011235955056179,0.0037453183520599,0.0411985018726591,0.0225534625351429,0.2754591405391693,0.2980126030743122,0.0,0.0,0.0,0.0,0.9005454582994673,0.8811872839063638,0.9012608467905416,112.0,14.0,10.575,4.267857142857143,0.0367088607594936,4.381409579222065,0.0463547719495723,0.0,4.0,13.0,0.0192245817245817,0.6394230769230769,0.3605769230769231
57.0,cfk,-0.6162969726170768,0.0273972602739726,0.0410958904109589,0.1643835616438356,0.1438356164383561,0.0273972602739726,0.0890410958904109,0.0,0.0136986301369863,0.0553557462990284,0.1930889338254928,0.2484446801245212,0.0,0.0,0.0,0.0,0.8371489857684545,0.9553161490608596,0.8611251444038314,82.0,14.0,16.937343358395992,3.2439024390243905,0.035,5.774750977111512,0.0326204621936329,0.0,0.0,2.0,0.0200240891297801,0.2455357142857142,0.7544642857142857
58.0,cfk,-0.9192607018298028,0.0379746835443038,0.050632911392405,0.1265822784810126,0.1265822784810126,0.0316455696202531,0.0886075949367088,0.0126582278481012,0.0063291139240506,0.0170365776866674,0.6078810095787048,0.6249175872653723,-1.0,-0.6249175872653723,-1.0,-0.6249175872653723,0.8855274492313189,0.9003902564764484,0.8680511785858691,79.0,12.0,19.253731343283583,3.367088607594937,0.0423728813559322,5.949398322986085,0.0713699227760493,0.0,5.0,10.0,0.0215839013307367,0.3757225433526011,0.6242774566473989
