Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
15.0,antesdevenir,-1.0475741765148097,0.1188118811881188,0.0297029702970297,0.1386138613861386,0.2574257425742574,0.0,0.0693069306930693,0.0,0.0198019801980198,0.0280062705278396,0.5336810946464539,0.5616873651742935,-1,-0.5616873651742935,-1.0,-0.5616873651742935,0.9212773261648144,0.9390924361856404,0.8436365275046845,64.0,12.0,17.553191489361694,2.84375,0.010204081632653,6.304968056962715,0.0162957702020202,0.0,1.0,1.0,0.0225694444444444,0.8508771929824561,0.1491228070175438
16.0,antesdevenir,-1.124294548497042,0.0294117647058823,0.0637254901960784,0.1274509803921568,0.1470588235294117,0.0392156862745098,0.1176470588235294,0.0147058823529411,0.0392156862745098,0.5046408772468567,0.0294333510100841,0.5340742282569408,1,0.5340742282569408,1.0,0.5340742282569408,0.8244368290988011,0.786846324212582,0.8637010199954068,116.0,19.0,21.711229946524067,3.2241379310344827,0.00625,6.423400565760055,0.0162815546767801,1.0,5.5,4.333333333333333,0.0140179910044977,0.6302325581395349,0.3697674418604651
17.0,antesdevenir,-0.0425279305856279,0.0210280373831775,0.0864485981308411,0.1728971962616822,0.1308411214953271,0.0327102803738317,0.1238317757009345,0.02803738317757,0.0186915887850467,0.4093876183032989,0.0155218765139579,0.4249094948172569,0,0.0,1.0,0.4249094948172569,0.9786169995105792,0.9036373622968636,0.9521552247263888,193.0,26.0,15.067166212534062,3.7927461139896375,0.0177664974619289,5.217470323041973,0.0427473031958987,0.0,5.0,15.0,0.0098769430051813,0.9228915662650602,0.0771084337349397
18.0,antesdevenir,0.3101374625199364,0.0267062314540059,0.0682492581602373,0.1513353115727003,0.1661721068249258,0.0652818991097922,0.0919881305637982,0.0,0.0237388724035608,0.7733854651451111,0.0136444326490163,0.7870298977941275,1,0.7870298977941275,1.0,0.7870298977941275,0.998792792655982,0.9369116581093462,0.9488691249729344,171.0,27.0,13.636363636363631,3.602339181286549,0.0105263157894736,5.075535541170073,0.0253937339351651,0.0,5.0,9.0,0.010595115239078,0.7471428571428571,0.2528571428571428
19.0,antesdevenir,1.646314684086245,0.046979865771812,0.0771812080536912,0.1409395973154362,0.197986577181208,0.0369127516778523,0.1006711409395973,0.0067114093959731,0.0201342281879194,0.1075410842895507,0.0811425819993019,0.1886836662888527,0,0.0,0.0,0.0,0.9192228982970692,0.9216910495647086,0.8282895310317365,146.0,19.0,13.21875,3.616438356164384,0.016497461928934,5.094987009919698,0.0334285154047972,0.0,6.0,8.0,0.012470477090222,0.8225308641975309,0.1774691358024691
20.0,antesdevenir,-1.28957128286645,0.059322033898305,0.0508474576271186,0.135593220338983,0.1694915254237288,0.0423728813559322,0.1016949152542373,0.0254237288135593,0.059322033898305,0.1435122191905975,0.0703319385647773,0.2138441577553749,0,0.0,0.0,0.0,0.939778544850846,0.820146321085555,0.8105219997384318,82.0,13.0,20.52631578947369,2.731707317073171,0.0,7.5282472780866705,0.0127646743500402,0.0,1.0,2.0,0.0168623908461306,0.7860169491525424,0.2139830508474576
21.0,antesdevenir,0.0620908911702093,0.074074074074074,0.0617283950617283,0.145679012345679,0.1876543209876543,0.0148148148148148,0.074074074074074,0.0222222222222222,0.019753086419753,0.1272155940532684,0.1125462427735328,0.2397618368268013,0,0.0,0.0,0.0,0.9830776211379276,0.9254094295687568,0.9341875538548732,182.0,24.0,12.897652582159626,3.901098901098901,0.0178306092124814,4.7516527982170285,0.0470454496029734,0.0,10.0,20.0,0.0107765163013781,0.8221784776902887,0.1778215223097113
22.0,antesdevenir,-0.6659371234692666,0.0473684210526315,0.031578947368421,0.1368421052631579,0.1789473684210526,0.0368421052631578,0.1052631578947368,0.031578947368421,0.0578947368421052,0.0720570757985115,0.0970422998070716,0.1690993756055832,0,0.0,0.0,0.0,0.8801752705010492,0.83468878356771,0.8269332723727817,115.0,19.0,14.663793103448278,3.026086956521739,0.0144927536231884,6.442921960072353,0.0359755206430398,0.0,0.0,3.0,0.0132723112128146,0.8719806763285024,0.1280193236714976
23.0,antesdevenir,-1.319270153688776,0.032520325203252,0.065040650406504,0.1544715447154471,0.1463414634146341,0.056910569105691,0.08130081300813,0.0,0.048780487804878,0.0112923327833414,0.8014748096466064,0.8127671424299479,-1,-0.8127671424299479,-1.0,-0.8127671424299479,0.8271812000727469,0.8419480474272384,0.7958535368730586,72.0,11.0,23.59433962264152,2.861111111111111,0.0,7.445033759510263,0.0251337782587782,0.0,2.0,4.0,0.0201486697965571,0.8305785123966942,0.1694214876033057
24.0,antesdevenir,-1.1419720197907486,0.0093457943925233,0.0467289719626168,0.1775700934579439,0.1962616822429906,0.0373831775700934,0.102803738317757,0.0093457943925233,0.0467289719626168,0.6950570344924927,0.006956220138818,0.7020132546313107,1,0.7020132546313107,1.0,0.7020132546313107,0.914279395482222,0.8669769508109253,0.9317554690948016,77.0,14.0,20.19047619047619,2.623376623376624,0.0,8.372216254922373,0.0134199134199134,0.0,1.0,1.0,0.0172590567327409,0.6911764705882353,0.3088235294117647
25.0,antesdevenir,-0.9799118698777322,0.0217391304347826,0.0543478260869565,0.1413043478260869,0.1304347826086956,0.0217391304347826,0.0869565217391304,0.0,0.0217391304347826,0.7842872738838196,0.0069032153114676,0.7911904891952872,1,0.7911904891952872,1.0,0.7911904891952872,0.8591070459477193,0.8200431498475164,1.014062598062098,62.0,9.0,16.73563218390805,2.774193548387097,0.0,5.849948637526813,0.0108119860847564,0.0,0.0,1.0,0.0227392913802221,0.5,0.5
26.0,antesdevenir,-1.452284945787934,0.0416666666666666,0.0166666666666666,0.175,0.2083333333333333,0.0333333333333333,0.1333333333333333,0.0,0.0083333333333333,0.1441738903522491,0.0708096176385879,0.2149835079908371,0,0.0,0.0,0.0,0.9987961386627974,0.8904981723232857,0.9151149652262396,70.0,12.0,15.39444444444444,3.0,0.0158730158730158,6.28266735679778,0.0419227994227994,0.0,0.0,3.0,0.0217391304347826,0.6788990825688074,0.3211009174311927
27.0,antesdevenir,1.2205151414062392,0.041860465116279,0.041860465116279,0.1627906976744186,0.2,0.027906976744186,0.1116279069767441,0.0093023255813953,0.0232558139534883,0.0269669312983751,0.5345677733421326,0.5615347046405077,-1,-0.5615347046405077,-1.0,-0.5615347046405077,1.0634864383357234,1.0857817565141554,1.1477352872280016,115.0,17.0,14.15343915343916,3.269565217391305,0.0192307692307692,5.863590269285749,0.0094190293934539,1.0,4.5,0.3333333333333333,0.0143401983218916,0.9391304347826088,0.0608695652173913
28.0,antesdevenir,1.4106768595432273,0.0464480874316939,0.0437158469945355,0.1639344262295081,0.1530054644808743,0.0382513661202185,0.1420765027322404,0.0327868852459016,0.0081967213114754,0.2061616033315658,0.1525290608406067,0.3586906641721725,0,0.0,1.0,0.3586906641721725,0.9080633406580642,0.9086070589550794,0.8877346263878096,171.0,25.0,14.46200607902736,3.83625730994152,0.0229357798165137,5.37533707025183,0.0491528269844674,0.0,8.0,19.0,0.0112831097351221,0.7901785714285714,0.2098214285714285
29.0,antesdevenir,-1.1175580318716027,0.0769230769230769,0.0961538461538461,0.1538461538461538,0.1826923076923076,0.0192307692307692,0.0865384615384615,0.0576923076923076,0.0192307692307692,0.3310149908065796,0.0225022174417972,0.3535172082483768,0,0.0,1.0,0.3535172082483768,0.7926748735831421,0.894012699382615,0.8830112801370543,68.0,13.0,16.989690721649485,2.8529411764705883,0.0104166666666666,6.5272892662219695,0.0295576563958916,0.0,1.0,3.0,0.0212906057945566,0.7614678899082569,0.2385321100917431
30.0,antesdevenir,0.0562655246131417,0.0821917808219178,0.045662100456621,0.1461187214611872,0.1598173515981735,0.0319634703196347,0.0958904109589041,0.0730593607305936,0.0410958904109589,0.1407845914363861,0.0720280110836029,0.212812602519989,0,0.0,0.0,0.0,0.9809108557265698,0.9094662693831158,0.9038656697754442,122.0,19.0,19.464285714285708,3.19672131147541,0.0082417582417582,6.213317805782817,0.0480605493563545,1.0,2.5,11.333333333333334,0.0132095921961793,0.8149779735682819,0.185022026431718
31.0,antesdevenir,-0.75540464547263,0.1,0.0357142857142857,0.0928571428571428,0.2285714285714285,0.0285714285714285,0.1,0.0071428571428571,0.0214285714285714,0.2465006411075592,0.0286302212625741,0.2751308623701334,0,0.0,0.0,0.0,0.910618408609808,0.8566252982166787,0.885575803408406,77.0,16.0,16.897018970189706,3.142857142857143,0.0275229357798165,5.579113156134938,0.0530355398585421,0.0,3.0,7.0,0.0206766917293233,0.8824503311258278,0.1175496688741721
32.0,antesdevenir,-0.6217770316597704,0.0461538461538461,0.0692307692307692,0.2230769230769231,0.1846153846153846,0.0153846153846153,0.0846153846153846,0.0153846153846153,0.0153846153846153,0.2262644469738006,0.1695069074630737,0.3957713544368744,0,0.0,1.0,0.3957713544368744,1.0174400869385185,0.8734680411568088,1.0502545633938445,86.0,14.0,17.829268292682926,2.813953488372093,0.0083333333333333,7.068699186992075,0.0191357092519883,0.0,0.0,3.0,0.0165526675786593,0.8301526717557252,0.1698473282442748
33.0,antesdevenir,-0.7915819460407704,0.0684931506849315,0.0273972602739726,0.1095890410958904,0.2191780821917808,0.0410958904109589,0.1095890410958904,0.0273972602739726,0.0273972602739726,0.1354590356349945,0.1703912615776062,0.3058502972126007,0,0.0,-1.0,-0.3058502972126007,1.12752572281698,0.9316451897325098,,48.0,9.0,17.470588235294116,2.75,0.02,7.058354192740926,0.0313657407407407,1.0,3.5,2.333333333333333,0.0292553191489361,1.0,0.0
34.0,antesdevenir,0.103922398941169,0.065,0.07,0.17,0.155,0.015,0.055,0.06,0.03,0.431899756193161,0.0168937370181083,0.4487934932112694,0,0.0,1.0,0.4487934932112694,0.7467854330268054,0.6836091376239612,0.7129299124469964,99.0,14.0,12.241054613935969,3.575757575757576,0.0143442622950819,4.793097973081829,0.0447828116346603,0.0,7.0,5.0,0.0182436611008039,0.9572192513368984,0.0427807486631016
35.0,antesdevenir,0.4552441434024514,0.0714285714285714,0.0552995391705069,0.1451612903225806,0.1658986175115207,0.0552995391705069,0.0806451612903225,0.0483870967741935,0.0345622119815668,0.0348832681775093,0.3045282363891601,0.3394115045666694,0,0.0,-1.0,-0.3394115045666694,0.9331847342854698,0.8691967279404703,0.9331324024006744,200.0,25.0,16.046997389033944,3.81,0.0193965517241379,5.029160757005143,0.0393585621957963,2.0,6.0,12.666666666666666,0.009572864321608,0.7728758169934641,0.2271241830065359
36.0,antesdevenir,-0.817943481924087,0.0330188679245283,0.0518867924528301,0.1933962264150943,0.1650943396226415,0.0141509433962264,0.0754716981132075,0.0141509433962264,0.080188679245283,0.6140245199203491,0.0161017812788486,0.6301263011991978,1,0.6301263011991978,1.0,0.6301263011991978,0.7579335017322026,0.7562809092908445,0.7608452407468379,132.0,20.0,19.41133004926108,3.075757575757576,0.0056497175141242,6.465578917441412,0.020510873142452,1.0,1.5,4.333333333333333,0.0117395327318991,0.948936170212766,0.051063829787234
