Sujetos,Condición,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
11.0,campeones_del_mundo,4.0,1.0,4.0,4.0,1.9774310084495328,0.0436681222707423,0.0480349344978165,0.1877729257641921,0.1419213973799126,0.0283842794759825,0.0786026200873362,0.0087336244541484,0.0327510917030567,0.0987746194005012,0.0919564738869667,0.1907310932874679,0,0.0,0.0,0.0,0.8784147878286598,0.910874957631752,0.8634009591779909,216.0,26.0,13.54285714285714,3.888888888888889,0.0194552529182879,5.096724883350813,0.0371321914190219,1.0,7.5,20.33333333333333,0.0090439276485788,0.8509127789046653,0.1490872210953346
12.0,campeones_del_mundo,5.0,1.0,3.0,3.0,1.943079811843256,0.0201612903225806,0.0574596774193548,0.1502016129032258,0.1532258064516129,0.0524193548387096,0.0917338709677419,0.0131048387096774,0.0292338709677419,0.0063642398454248,0.8663153648376465,0.8726796046830714,-1,-0.8726796046830714,-1.0,-0.8726796046830714,0.8949251715433638,0.8328313222628394,0.8219022786502147,322.0,41.0,13.33031950551636,4.726708074534161,0.0333560245064669,4.301617582878584,0.0816157386694419,2.0,29.0,71.66666666666667,0.007362473636346,0.844137273593899,0.155862726406101
13.0,campeones_del_mundo,4.0,1.0,3.0,3.0,1.7727409653849286,0.05420054200542,0.062330623306233,0.1246612466124661,0.1653116531165311,0.021680216802168,0.0921409214092141,0.010840108401084,0.062330623306233,0.1405763924121856,0.0557672008872032,0.1963435932993888,0,0.0,0.0,0.0,1.132059657635867,1.0770053244625202,1.0301943290845912,178.0,25.0,12.863221884498484,3.696629213483146,0.0108333333333333,4.943310626968961,0.061370010850834,1.0,3.5,20.33333333333333,0.0104424554053196,0.8137755102040817,0.1862244897959183
14.0,campeones_del_mundo,5.0,1.0,4.0,4.0,1.8202017794097711,0.0764119601328903,0.0664451827242525,0.1661129568106312,0.1594684385382059,0.0498338870431893,0.0664451827242525,0.0033222591362126,0.0398671096345514,0.0508852414786815,0.190026044845581,0.2409112863242626,0,0.0,0.0,0.0,1.00098983430275,0.8896358349342859,0.9414386321375888,136.0,17.0,13.555133079847913,3.852941176470588,0.0287206266318537,4.834920930771934,0.0532140563444629,1.0,3.5,11.333333333333334,0.0142701525054466,0.8737288135593221,0.1262711864406779
15.0,campeones_del_mundo,3.0,1.0,2.0,2.0,1.857463455837184,0.0542986425339366,0.0656108597285067,0.1538461538461538,0.1606334841628959,0.0475113122171945,0.088235294117647,0.0113122171945701,0.0226244343891402,0.0160371158272027,0.4126452505588531,0.4286823663860559,0,0.0,-1.0,-0.4286823663860559,1.075471949357896,0.9885951323094831,1.0190233349639712,186.0,24.0,13.818,4.010752688172043,0.0210843373493975,4.939413600697445,0.049150097628183,0.0,7.0,21.0,0.0108398721301947,0.8928571428571429,0.1071428571428571
16.0,campeones_del_mundo,3.0,1.0,5.0,5.0,1.8086477519300237,0.023972602739726,0.0547945205479452,0.1472602739726027,0.1232876712328767,0.071917808219178,0.0993150684931506,0.0034246575342465,0.0513698630136986,0.0177013352513313,0.6222010850906372,0.6399024203419685,-1,-0.6399024203419685,-1.0,-0.6399024203419685,0.9050233542253662,0.9213130864817046,0.8220811208774494,149.0,21.0,13.938042131350684,3.610738255033557,0.029090909090909,5.936927849804348,0.0287479645688785,1.0,8.5,7.333333333333333,0.012198440050789,0.6564327485380117,0.3435672514619883
17.0,campeones_del_mundo,5.0,1.0,4.0,4.0,1.764909119303567,0.0361145703611457,0.0635118306351183,0.1631382316313823,0.1556662515566625,0.0386052303860523,0.0846824408468244,0.0074719800747198,0.0485678704856787,0.4196918904781341,0.0193072687834501,0.4389991592615843,0,0.0,1.0,0.4389991592615843,0.9182433588729956,0.9153561216119276,0.8449072968736364,285.0,34.0,11.096532091097307,4.519298245614035,0.0212707182320441,4.46021787429637,0.0642556963261032,2.0,8.0,49.66666666666666,0.0079565109957993,0.8132947976878613,0.1867052023121387
18.0,campeones_del_mundo,5.0,1.0,5.0,5.0,1.3439290042530574,0.0078277886497064,0.0763209393346379,0.1545988258317025,0.1291585127201565,0.0528375733855185,0.0841487279843444,0.0117416829745596,0.0234833659491193,0.3703851401805877,0.0486862771213054,0.4190714173018932,0,0.0,1.0,0.4190714173018932,0.893171884124247,0.9093099385920008,0.9206939515823406,214.0,29.0,14.453996983408748,4.121495327102804,0.0203373015873015,4.661652151199959,0.0681857990464507,0.0,6.0,29.0,0.0096748716598657,0.7376190476190476,0.2623809523809524
19.0,campeones_del_mundo,4.0,1.0,4.0,4.0,0.5792588703266418,0.0287081339712918,0.0669856459330143,0.200956937799043,0.138755980861244,0.0382775119617224,0.0430622009569378,0.0,0.0143540669856459,0.5987959504127502,0.0138313388451933,0.6126272892579436,1,0.6126272892579436,1.0,0.6126272892579436,0.9055801288425012,0.9000444663863074,0.8748092614536318,108.0,19.0,16.524590163934423,3.3703703703703702,0.0135135135135135,5.72045179851222,0.0514033386474906,0.0,3.0,9.0,0.0157493942540671,0.8020833333333334,0.1979166666666666
20.0,campeones_del_mundo,4.0,1.0,4.0,4.0,0.7353753596511159,0.040625,0.06875,0.146875,0.11875,0.06875,0.090625,0.015625,0.021875,0.0818446427583694,0.3872207999229431,0.4690654426813125,0,0.0,-1.0,-0.4690654426813125,0.9156108053922252,0.9051826148110316,0.9102598515455036,159.0,25.0,14.84075342465754,3.660377358490566,0.0221932114882506,5.336088995292091,0.0431167423164297,1.0,10.5,12.333333333333334,0.0115834726534511,0.6355685131195336,0.3644314868804664
