Sujetos,Condición,Recuerdo_autop,Valencia_autop,Intensidad_autop,ValeInt_autop,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,Positivo pysent,Negativo pysent,Intensidad pysent,Valencia pysent,Valencia e intensidad pysent,Valencia2 pysent,Valencia e intensidad2 pysent,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
1.0,arabia,4.0,0.0,4.0,0.0,0.7459317793702703,0.0317460317460317,0.0595238095238095,0.1746031746031746,0.1071428571428571,0.0595238095238095,0.1111111111111111,0.0079365079365079,0.0317460317460317,0.02069728448987,0.5074716806411743,0.5281689651310444,-1,-0.5281689651310444,-1.0,-0.5281689651310444,1.0529434705175158,0.9750916411054428,1.0602365476398958,132.0,22.0,13.14285714285714,3.484848484848485,0.0148305084745762,5.422551762628258,0.0419591759498176,1.0,1.5,11.333333333333334,0.0133009484154522,0.766,0.234
2.0,arabia,2.0,0.0,1.0,0.0,-0.643971398607046,0.074074074074074,0.074074074074074,0.1555555555555555,0.1111111111111111,0.0592592592592592,0.0592592592592592,0.0074074074074074,0.0222222222222222,0.0826551541686058,0.0726265013217926,0.1552816554903984,0,0.0,0.0,0.0,0.8858906094454694,1.081340121901477,1.026803846044387,73.0,12.0,14.67768595041322,3.287671232876712,0.0294117647058823,5.639503377486041,0.0318656229615133,0.0,2.0,4.0,0.0228310502283105,0.7258064516129032,0.2741935483870967
3.0,arabia,2.0,-1.0,3.0,-3.0,-0.9429939650100294,0.0625,0.0208333333333333,0.1875,0.1145833333333333,0.0208333333333333,0.15625,0.0208333333333333,0.0208333333333333,0.0076617174781858,0.765933632850647,0.7735953503288329,-1,-0.7735953503288329,-1.0,-0.7735953503288329,0.9210270496662876,0.9819523184440904,0.961070862229164,59.0,10.0,11.810526315789476,3.1864406779661016,0.0492957746478873,5.247153096065709,0.0533489109760296,0.0,3.0,5.0,0.0274693161893629,0.6202290076335878,0.3797709923664122
4.0,arabia,5.0,-1.0,5.0,-5.0,0.3913149486999985,0.0391498881431767,0.0626398210290827,0.1577181208053691,0.1297539149888143,0.0447427293064877,0.0771812080536912,0.0167785234899328,0.0302013422818791,0.0034759319387376,0.9231404066085817,0.9266163385473192,-1,-0.9266163385473192,-1.0,-0.9266163385473192,0.9606388323170918,0.8887541547157891,0.8456557839580585,342.0,42.0,14.228677110530894,4.47953216374269,0.023598820058997,4.512932269377759,0.0666355472625057,3.0,19.5,67.0,0.0065682289790948,0.8136694386694386,0.1863305613305613
5.0,arabia,1.0,0.0,4.0,0.0,-0.9971423977140678,0.0305343511450381,0.0381679389312977,0.1679389312977099,0.099236641221374,0.0381679389312977,0.1221374045801526,0.0076335877862595,0.0534351145038167,0.0526138395071029,0.1882381737232208,0.2408520132303238,0,0.0,0.0,0.0,1.055388687949788,1.0799291235513124,0.991992373651736,83.0,16.0,14.511627906976743,3.060240963855421,0.0096153846153846,5.947316370253629,0.019903857855665,1.0,2.5,1.3333333333333333,0.0186600058771672,0.6302083333333334,0.3697916666666667
6.0,arabia,2.0,0.0,1.0,0.0,-0.3866531154138523,0.0531914893617021,0.0691489361702127,0.1382978723404255,0.1223404255319148,0.0425531914893617,0.0744680851063829,0.0053191489361702,0.0691489361702127,0.0227505359798669,0.2372100353240966,0.2599605713039636,0,0.0,0.0,0.0,0.95211869811806,0.8562197773357029,0.9104240944436068,106.0,14.0,17.39258028792912,3.2452830188679247,0.0217391304347826,5.771964956086407,0.0219862830781254,0.0,1.0,2.0,0.0154537286612758,0.7307692307692307,0.2692307692307692
7.0,arabia,2.0,-1.0,3.0,-3.0,-1.0014825805027492,0.0732984293193717,0.0549738219895288,0.1361256544502617,0.1596858638743455,0.0575916230366492,0.094240837696335,0.0,0.0026178010471204,0.0044142846018075,0.8817996978759766,0.8862139824777842,-1,-0.8862139824777842,-1.0,-0.8862139824777842,1.0160875639451037,0.9979182707099222,1.0213347473601182,167.0,23.0,13.765243902439025,3.904191616766467,0.0303308823529411,5.131282058275364,0.0419155506044677,0.0,9.0,12.0,0.0117596133035134,0.7155388471177945,0.2844611528822055
8.0,arabia,4.0,0.0,5.0,0.0,-0.7774815830232242,0.072463768115942,0.0289855072463768,0.144927536231884,0.1739130434782608,0.0217391304347826,0.072463768115942,0.0,0.036231884057971,0.0353149697184562,0.4210418164730072,0.4563567861914634,0,0.0,-1.0,-0.4563567861914634,0.8294513920492718,0.8199736588391002,0.7433563738328214,74.0,15.0,15.895667447306788,3.27027027027027,0.025,5.305756722363483,0.0496712963818226,0.0,1.0,5.0,0.0223991114402073,0.805,0.195
9.0,arabia,3.0,0.0,2.0,0.0,-0.4836781139964479,0.046938775510204,0.0489795918367346,0.1469387755102041,0.1551020408163265,0.0551020408163265,0.0632653061224489,0.0244897959183673,0.0387755102040816,0.0098593961447477,0.6201483607292175,0.6300077568739653,-1,-0.6300077568739653,-1.0,-0.6300077568739653,0.9348523804154564,0.8204227218674595,0.8541982666555005,221.0,33.0,14.363425925925926,3.900452488687783,0.0232447817836812,4.890620807476722,0.0474702629110827,1.0,6.5,20.33333333333333,0.0088646647470176,0.5833333333333334,0.4166666666666667
10.0,arabia,4.0,-1.0,4.0,-4.0,0.8584645714677708,0.0186915887850467,0.0747663551401869,0.1428571428571428,0.1455273698264352,0.0387182910547396,0.1054739652870494,0.0200267022696929,0.0226969292389853,0.2085968852043151,0.0234158653765916,0.2320127505809068,0,0.0,0.0,0.0,0.9250769526756332,0.8654488256850582,0.9033518187818412,283.0,37.0,11.651486830926084,4.5371024734982335,0.0271804062126642,4.526008918016602,0.0357814177046103,2.0,9.0,35.666666666666664,0.0080445079317344,0.8294597989949749,0.1705402010050251
11.0,arabia,1.0,0.0,3.0,0.0,-0.4494161382839848,0.0445859872611464,0.0573248407643312,0.1847133757961783,0.1146496815286624,0.0382165605095541,0.0828025477707006,0.0,0.0318471337579617,0.0268338043242692,0.4446488618850708,0.4714826662093401,0,0.0,-1.0,-0.4714826662093401,0.893417485932587,0.9275185882311148,0.966721373740668,92.0,16.0,13.774834437086094,3.1739130434782608,0.015625,5.491278085577083,0.0418208729993627,0.0,2.0,6.0,0.0174390826564739,0.8269230769230769,0.173076923076923
12.0,arabia,1.0,0.0,1.0,0.0,-0.6025803064920214,0.0489130434782608,0.0597826086956521,0.125,0.125,0.0652173913043478,0.0869565217391304,0.0217391304347826,0.0380434782608695,0.0620672330260276,0.1511628627777099,0.2132300958037376,0,0.0,0.0,0.0,1.0157594618980093,0.9410290973281544,1.0170379271492331,94.0,16.0,13.89090909090909,3.5106382978723403,0.0364238410596026,5.213924072572024,0.0248970747430993,0.0,3.0,8.0,0.0188743994509265,0.5269607843137255,0.4730392156862745
13.0,arabia,3.0,0.0,3.0,0.0,0.2146678512770813,0.0414746543778801,0.0552995391705069,0.1290322580645161,0.1244239631336405,0.0230414746543778,0.1105990783410138,0.0138248847926267,0.0599078341013824,0.065143346786499,0.2840201258659363,0.3491634726524353,0,0.0,-1.0,-0.3491634726524353,0.9609669878252356,0.9133865801991702,0.9943530841566276,110.0,17.0,17.031746031746028,3.381818181818182,0.0105820105820105,5.633915388043734,0.0215316650076008,0.0,0.0,5.0,0.0155129274395329,0.7784810126582279,0.2215189873417721
14.0,arabia,4.0,0.0,5.0,0.0,-1.0592134648542737,0.0873015873015873,0.0634920634920634,0.1587301587301587,0.1428571428571428,0.0476190476190476,0.0793650793650793,0.0158730158730158,0.0158730158730158,0.0429714694619178,0.5094053745269775,0.5523768439888954,-1,-0.5523768439888954,-1.0,-0.5523768439888954,1.1175634097489728,1.068345821188083,1.0203164722012772,73.0,12.0,15.810344827586214,3.150684931506849,0.0196078431372549,5.695991280900613,0.0262646611155877,1.0,4.5,3.333333333333333,0.0218797564687975,0.5913461538461539,0.4086538461538461
15.0,arabia,2.0,0.0,2.0,0.0,0.0088031443404607,0.0461538461538461,0.0769230769230769,0.1641025641025641,0.1435897435897435,0.0358974358974358,0.0666666666666666,0.0307692307692307,0.0307692307692307,0.1553523540496826,0.0393302328884601,0.1946825869381427,0,0.0,0.0,0.0,0.9353589755412268,0.9341329950059616,0.8970955675968957,113.0,16.0,15.147540983606564,3.2035398230088497,0.0142857142857142,5.641230233570719,0.0114542746570336,0.0,0.0,1.0,0.0143015170670037,0.8956310679611651,0.1043689320388349
16.0,arabia,2.0,-1.0,4.0,-4.0,-0.3910589733902757,0.0242718446601941,0.058252427184466,0.1262135922330097,0.145631067961165,0.0485436893203883,0.1213592233009708,0.0048543689320388,0.0339805825242718,0.0304455384612083,0.6699545979499817,0.70040013641119,-1,-0.70040013641119,-1.0,-0.70040013641119,0.9864929154071402,0.9276538790922698,0.8750697860746236,119.0,20.0,18.975699558173783,3.226890756302521,0.029585798816568,6.667497481256928,0.0603056037229706,1.0,1.5,12.333333333333334,0.0136732659165361,0.5748945147679325,0.4251054852320675
17.0,arabia,2.0,0.0,2.0,0.0,-1.3449458047704892,0.0666666666666666,0.04,0.1511111111111111,0.1511111111111111,0.0488888888888888,0.1333333333333333,0.0044444444444444,0.0355555555555555,0.213131844997406,0.0578950382769107,0.2710268832743168,0,0.0,0.0,0.0,0.8926554451563053,0.8409889281817139,0.7893352637343507,105.0,18.0,13.957264957264954,3.7142857142857135,0.0402010050251256,5.078734620080776,0.0457146109009463,0.0,6.0,5.0,0.0178571428571428,0.6063432835820896,0.3936567164179104
18.0,arabia,3.0,0.0,3.0,0.0,-1.4128484403685986,0.0468085106382978,0.0425531914893617,0.1319148936170212,0.1787234042553191,0.0382978723404255,0.1361702127659574,0.0085106382978723,0.0425531914893617,0.0090563977137207,0.7667655944824219,0.7758219921961427,-1,-0.7758219921961427,-1.0,-0.7758219921961427,0.928091319700946,0.9483419940945524,0.8825376092135967,124.0,17.0,14.424657534246574,3.532258064516129,0.021484375,5.254335384714882,0.0291784981194998,1.0,0.5,11.333333333333334,0.0143587726199842,0.6025179856115108,0.3974820143884892
19.0,arabia,1.0,0.0,1.0,0.0,-1.021324850312763,0.0,0.0655737704918032,0.081967213114754,0.1475409836065573,0.0163934426229508,0.1475409836065573,0.0163934426229508,0.0,0.0305553451180458,0.1739396005868911,0.2044949457049369,0,0.0,0.0,0.0,1.1277061900686498,1.128895974976583,1.2204263827498838,44.0,9.0,15.241935483870964,2.636363636363636,0.0,6.240976437291202,0.0136634199134199,0.0,1.0,1.0,0.0306553911205074,0.3142857142857143,0.6857142857142857
20.0,arabia,3.0,-1.0,3.0,-3.0,1.481408333210219,0.0294117647058823,0.0735294117647058,0.1588235294117647,0.1205882352941176,0.0735294117647058,0.1029411764705882,0.0117647058823529,0.0058823529411764,0.2756109237670898,0.0600221008062362,0.3356330245733261,0,0.0,1.0,0.3356330245733261,0.8378660141975482,0.8367452662393792,0.8003680589593856,170.0,25.0,17.36129032258065,3.647058823529412,0.0148514851485148,5.506184498613065,0.020145341003801,0.0,4.0,10.0,0.010790114862513,0.7262872628726287,0.2737127371273712
21.0,arabia,1.0,0.0,3.0,0.0,-1.2752513801881482,0.0512820512820512,0.0256410256410256,0.0982905982905982,0.1282051282051282,0.0512820512820512,0.1367521367521367,0.0213675213675213,0.0042735042735042,0.0117789544165134,0.5441754460334778,0.5559544004499912,-1,-0.5559544004499912,-1.0,-0.5559544004499912,0.9141157471959096,0.905827769857834,0.8979622305052559,100.0,16.0,12.629125412541256,4.04,0.0402684563758389,4.872670225355934,0.0697403365985708,0.0,3.0,14.0,0.0204040404040404,0.4694055944055944,0.5305944055944056
