Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm
1,presencial,1.5820179732325106,0.02181818181818182,0.04,0.16,0.13090909090909092,0.05454545454545454,0.09454545454545454,0.007272727272727273,0.04363636363636364
2,presencial,0.5839310814917203,0.022727272727272728,0.07102272727272728,0.1278409090909091,0.1590909090909091,0.056818181818181816,0.06818181818181818,0.022727272727272728,0.03409090909090909
3,presencial,-0.4982591342324569,0.02127659574468085,0.05851063829787234,0.14361702127659576,0.12234042553191489,0.06914893617021277,0.11170212765957446,0.010638297872340425,0.02127659574468085
4,presencial,,0.012315270935960592,0.10591133004926108,0.16995073891625614,0.10098522167487685,0.059113300492610835,0.09359605911330049,0.03694581280788178,0.04187192118226601
5,presencial,-0.6398034400707342,0.040145985401459854,0.051094890510948905,0.12773722627737227,0.15693430656934307,0.051094890510948905,0.09124087591240876,0.010948905109489052,0.032846715328467155
6,presencial,0.2771196657058211,0.040740740740740744,0.04259259259259259,0.17222222222222222,0.12407407407407407,0.044444444444444446,0.07962962962962963,0.011111111111111112,0.020370370370370372
7,presencial,-0.6667805314075723,0.018656716417910446,0.08582089552238806,0.1455223880597015,0.09701492537313433,0.05970149253731343,0.08208955223880597,0.03731343283582089,0.014925373134328358
8,presencial,0.5550485496522615,0.05555555555555555,0.032407407407407406,0.19444444444444445,0.18981481481481483,0.023148148148148147,0.07407407407407407,0.023148148148148147,0.004629629629629629
9,presencial,,0.05639097744360902,0.06954887218045112,0.15601503759398497,0.14661654135338345,0.05263157894736842,0.05263157894736842,0.02443609022556391,0.046992481203007516
10,presencial,0.02269505829190655,0.026128266033254157,0.07125890736342043,0.1543942992874109,0.12114014251781473,0.05463182897862233,0.0665083135391924,0.011876484560570071,0.026128266033254157
11,presencial,0.39491464842211865,0.030959752321981424,0.043343653250773995,0.16408668730650156,0.09907120743034056,0.07120743034055728,0.09907120743034056,0.015479876160990712,0.018575851393188854
12,presencial,-0.5908223722127263,0.056910569105691054,0.04878048780487805,0.14634146341463414,0.13821138211382114,0.08130081300813008,0.032520325203252036,0.032520325203252036,0.06504065040650407
13,presencial,0.12145633895632994,0.00980392156862745,0.07352941176470588,0.18137254901960784,0.11764705882352941,0.05392156862745098,0.058823529411764705,0.0196078431372549,0.07352941176470588
14,presencial,-0.30485035114970066,0.011627906976744186,0.0755813953488372,0.18023255813953487,0.11046511627906977,0.05232558139534884,0.0872093023255814,0.005813953488372093,0.01744186046511628
15,presencial,-0.10363859462030972,0.0,0.043478260869565216,0.15458937198067632,0.13043478260869565,0.05314009661835749,0.07729468599033816,0.033816425120772944,0.03864734299516908
16,presencial,0.07042952122737638,0.038461538461538464,0.038461538461538464,0.13942307692307693,0.13942307692307693,0.057692307692307696,0.11057692307692307,0.014423076923076924,0.004807692307692308
17,presencial,-0.05528825031119844,0.04918032786885246,0.04449648711943794,0.1592505854800937,0.14285714285714285,0.04449648711943794,0.11007025761124122,0.00702576112412178,0.0234192037470726
