Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm
1,cfk,-0.7382750541751716,0.03875968992248062,0.09302325581395349,0.14728682170542637,0.13178294573643412,0.023255813953488372,0.12403100775193798,0.0,0.0
2,cfk,-0.7431850128076443,0.028985507246376812,0.0821256038647343,0.14492753623188406,0.14009661835748793,0.00966183574879227,0.0966183574879227,0.0,0.033816425120772944
3,cfk,0.6975627879254396,0.0436241610738255,0.07718120805369127,0.18120805369127516,0.13758389261744966,0.030201342281879196,0.087248322147651,0.016778523489932886,0.006711409395973154
4,cfk,,0.046511627906976744,0.08992248062015504,0.17209302325581396,0.11782945736434108,0.03875968992248062,0.09767441860465116,0.007751937984496124,0.020155038759689922
5,cfk,-0.6209856918333596,0.041666666666666664,0.0375,0.12916666666666668,0.12083333333333333,0.029166666666666667,0.1375,0.008333333333333333,0.016666666666666666
6,cfk,0.11018010805171194,0.0392156862745098,0.0392156862745098,0.14161220043572983,0.13725490196078433,0.04357298474945534,0.08496732026143791,0.0,0.0392156862745098
7,cfk,-0.7108651946411308,0.031914893617021274,0.0851063829787234,0.11347517730496454,0.11702127659574468,0.06382978723404255,0.07446808510638298,0.0035460992907801418,0.010638297872340425
8,cfk,-1.2951132825219438,0.056910569105691054,0.04878048780487805,0.22764227642276422,0.13821138211382114,0.024390243902439025,0.07317073170731707,0.0,0.0
9,cfk,-0.7387740158550831,0.04285714285714286,0.09523809523809523,0.1380952380952381,0.1523809523809524,0.03333333333333333,0.08333333333333333,0.0,0.03333333333333333
10,cfk,-0.3404258743785982,0.026262626262626262,0.09090909090909091,0.12323232323232323,0.1414141414141414,0.03838383838383838,0.05656565656565657,0.012121212121212121,0.014141414141414142
11,cfk,-1.3822012694774153,0.01282051282051282,0.07692307692307693,0.17307692307692307,0.0641025641025641,0.05128205128205128,0.10256410256410256,0.0,0.02564102564102564
12,cfk,0.10154759522406248,0.08441558441558442,0.05844155844155844,0.09090909090909091,0.12337662337662338,0.05194805194805195,0.05194805194805195,0.0,0.05844155844155844
13,cfk,-1.1690172624546746,0.024,0.064,0.136,0.12,0.032,0.08,0.0,0.056
14,cfk,-0.9497260939663748,0.030534351145038167,0.06870229007633588,0.10687022900763359,0.1297709923664122,0.015267175572519083,0.1297709923664122,0.0,0.030534351145038167
15,cfk,-0.6542186285407047,0.03597122302158273,0.06474820143884892,0.16546762589928057,0.1510791366906475,0.007194244604316547,0.08633093525179857,0.0,0.02158273381294964
16,cfk,0.21128856368212914,0.039525691699604744,0.05533596837944664,0.15019762845849802,0.11857707509881422,0.03162055335968379,0.05928853754940711,0.007905138339920948,0.019762845849802372
17,cfk,-0.23120541039228415,0.07974137931034483,0.032327586206896554,0.1314655172413793,0.15517241379310345,0.04525862068965517,0.12931034482758622,0.021551724137931036,0.01939655172413793
18,cfk,0.10586789601654602,0.021739130434782608,0.05434782608695652,0.17028985507246377,0.11594202898550725,0.05434782608695652,0.059782608695652176,0.009057971014492754,0.016304347826086956
19,cfk,-0.529556557319091,0.03597122302158273,0.06474820143884892,0.14388489208633093,0.12949640287769784,0.007194244604316547,0.11510791366906475,0.0,0.02158273381294964
20,cfk,-1.025019629641265,0.044715447154471545,0.04065040650406504,0.0975609756097561,0.17073170731707318,0.04878048780487805,0.12601626016260162,0.0040650406504065045,0.008130081300813009
21,cfk,-0.8711743680389249,0.03260869565217391,0.05434782608695652,0.16304347826086957,0.1956521739130435,0.02717391304347826,0.09782608695652174,0.0,0.010869565217391304
22,cfk,-1.0,0.012012012012012012,0.09309309309309309,0.15315315315315314,0.11411411411411411,0.03903903903903904,0.14714714714714713,0.03003003003003003,0.021021021021021023
23,cfk,0.07625833391553835,0.02564102564102564,0.054945054945054944,0.1282051282051282,0.1282051282051282,0.0695970695970696,0.09157509157509157,0.0,0.003663003663003663
24,cfk,0.25011154904994726,0.05405405405405406,0.08648648648648649,0.14594594594594595,0.12702702702702703,0.02702702702702703,0.07567567567567568,0.021621621621621623,0.021621621621621623
25,cfk,-0.5060141685950839,0.027777777777777776,0.027777777777777776,0.1388888888888889,0.12962962962962962,0.018518518518518517,0.08796296296296297,0.009259259259259259,0.009259259259259259
26,cfk,,0.01579778830963665,0.11216429699842022,0.13902053712480253,0.1406003159557662,0.026856240126382307,0.0947867298578199,0.00631911532385466,0.026856240126382307
27,cfk,-0.6751399510385769,0.043010752688172046,0.06451612903225806,0.1424731182795699,0.12903225806451613,0.03494623655913978,0.17204301075268819,0.002688172043010753,0.005376344086021506
28,cfk,-0.9025883212471763,0.02622950819672131,0.07868852459016394,0.1737704918032787,0.14754098360655737,0.01639344262295082,0.10163934426229508,0.0,0.01639344262295082
29,cfk,-0.1537182979318651,0.052,0.08,0.16,0.18,0.02,0.084,0.008,0.024
30,cfk,0.36828604912845847,0.038011695906432746,0.09064327485380116,0.14912280701754385,0.12280701754385964,0.03508771929824561,0.07894736842105263,0.0,0.02046783625730994
31,cfk,,0.03985507246376811,0.05434782608695652,0.1497584541062802,0.14492753623188406,0.03743961352657005,0.08816425120772947,0.007246376811594203,0.022946859903381644
32,cfk,0.11390580088499569,0.04864864864864865,0.021621621621621623,0.16756756756756758,0.15675675675675677,0.043243243243243246,0.05405405405405406,0.010810810810810811,0.005405405405405406
33,cfk,0.09645212493261385,0.05238095238095238,0.06190476190476191,0.14285714285714285,0.17142857142857143,0.0380952380952381,0.06666666666666667,0.0,0.01904761904761905
34,cfk,-0.8433896678006592,0.040229885057471264,0.028735632183908046,0.14942528735632185,0.12643678160919541,0.022988505747126436,0.11494252873563218,0.0,0.034482758620689655
35,cfk,0.3058422600539383,0.029288702928870293,0.08158995815899582,0.16317991631799164,0.14435146443514643,0.02301255230125523,0.06485355648535565,0.0041841004184100415,0.04602510460251046
36,cfk,-0.6572407799007753,0.03303303303303303,0.02702702702702703,0.16516516516516516,0.14114114114114115,0.036036036036036036,0.11411411411411411,0.0,0.018018018018018018
37,cfk,-1.320689995183807,0.04390243902439024,0.06829268292682927,0.12195121951219512,0.18048780487804877,0.04878048780487805,0.11219512195121951,0.0,0.01951219512195122
