Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
12.0,arabia,1.0157594618980093,0.9410290973281543,1.0170379271492331,94,16,13.89090909090909,3.5106382978723403,0.03642384105960265,5.2139240725720235,0.024897074743099382,0,3.0,8.0,0.01887439945092656
13.0,arabia,0.9609669878252356,0.9133865801991702,0.9943530841566276,110,17,17.031746031746028,3.381818181818182,0.010582010582010581,5.633915388043734,0.02153166500760084,0,0.0,5.0,0.015512927439532944
14.0,arabia,1.1175634097489728,1.068345821188083,1.0203164722012772,73,12,15.810344827586214,3.1506849315068495,0.0196078431372549,5.695991280900613,0.026264661115587788,1,4.5,3.3333333333333335,0.021879756468797563
15.0,arabia,0.9353589755412268,0.9341329950059616,0.8970955675968957,113,16,15.147540983606563,3.2035398230088497,0.014285714285714285,5.641230233570719,0.011454274657033636,0,0.0,1.0,0.014301517067003793
16.0,arabia,0.9864929154071402,0.9276538790922698,0.8750697860746236,119,20,18.975699558173783,3.226890756302521,0.029585798816568046,6.667497481256928,0.06030560372297067,1,1.5,12.333333333333334,0.013673265916536106
17.0,arabia,0.8926554451563053,0.8409889281817139,0.7893352637343507,105,18,13.957264957264954,3.7142857142857144,0.04020100502512563,5.078734620080776,0.045714610900946306,0,6.0,5.0,0.017857142857142856
18.0,arabia,0.9280913197009459,0.9483419940945524,0.8825376092135967,124,17,14.424657534246574,3.532258064516129,0.021484375,5.254335384714882,0.029178498119499817,1,0.5,11.333333333333334,0.014358772619984264
19.0,arabia,1.1277061900686498,1.128895974976583,1.2204263827498838,44,9,15.241935483870963,2.6363636363636362,0,6.240976437291202,0.013663419913419912,0,1.0,1.0,0.0306553911205074
20.0,arabia,0.8378660141975482,0.8367452662393792,0.8003680589593856,170,25,17.36129032258065,3.6470588235294117,0.01485148514851485,5.506184498613065,0.020145341003801092,0,4.0,10.0,0.010790114862513052
21.0,arabia,0.9141157471959097,0.9058277698578341,0.8979622305052559,100,16,12.629125412541256,4.04,0.040268456375838924,4.872670225355934,0.06974033659857089,0,3.0,14.0,0.020404040404040404
22.0,arabia,0.9573340716235729,1.0299346149205912,1.0153819015602301,204,30,13.971354166666668,3.764705882352941,0.006944444444444444,5.2224287501456885,0.015570521498848225,2,12.0,6.666666666666667,0.00927267458707621
23.0,arabia,0.8774020053438101,0.9144834222192176,0.870401971537896,109,19,16.18994413407821,3.2844036697247705,0.025380710659898477,5.568633292330829,0.024062582157834914,1,4.5,2.3333333333333335,0.015205572545022087
24.0,arabia,1.0272818235595345,1.0209251780541735,0.9767848860091389,116,18,16.5391061452514,3.0344827586206895,0.009174311926605505,6.393475957551968,0.008045259338362786,1,0.5,2.3333333333333335,0.013193403298350824
25.0,arabia,1.0027150022345754,1.0026081853233575,1.0438517772701648,63,11,15.815217391304353,2.857142857142857,0,7.128994690442756,0.005471380471380471,0,2.0,1.0,0.02304147465437788
26.0,arabia,1.0460809086036147,1.0655966430014583,1.014357252350843,181,28,13.212078651685395,3.9337016574585637,0.03451043338683788,4.838330649073893,0.049406339915890406,1,6.5,21.333333333333332,0.01092694904849601
27.0,arabia,0.9931052058348641,1.0373495220471818,0.9517597478531712,78,12,14.366197183098594,3.58974358974359,0.0379746835443038,4.9956857826576,0.07590083381640896,0,0.0,9.0,0.023310023310023312
