Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
18.0,campeones_del_mundo,0.893171884124247,0.9093099385920007,0.9206939515823406,214,29,14.453996983408747,4.121495327102804,0.020337301587301588,4.6616521511999585,0.06818579904645078,0,6.0,29.0,0.009674871659865737
19.0,campeones_del_mundo,0.9055801288425013,0.9000444663863074,0.8748092614536318,108,19,16.524590163934423,3.3703703703703702,0.013513513513513514,5.72045179851222,0.051403338647490686,0,3.0,9.0,0.015749394254067153
20.0,campeones_del_mundo,0.9156108053922252,0.9051826148110317,0.9102598515455035,159,25,14.840753424657539,3.660377358490566,0.022193211488250653,5.336088995292091,0.04311674231642971,1,10.5,12.333333333333334,0.011583472653451159
21.0,campeones_del_mundo,0.9148336836841842,0.8682064350749553,0.8500208566756255,307,38,12.335815147625162,5.074918566775244,0.040530846484935434,4.243947698266183,0.08970911344579155,3,13.5,91.0,0.008292350599305954
22.0,campeones_del_mundo,1.0626379054592754,1.080510120989962,1.0603661334510106,380,41,10.990909090909092,5.036842105263158,0.02117863720073665,4.181775185722844,0.07780204622411398,4,19.0,82.33333333333333,0.006644910429107069
23.0,campeones_del_mundo,0.9946232477495879,1.0011628804232808,1.0006458340825628,164,23,16.622222222222227,3.9146341463414633,0.03271028037383177,5.358870127106186,0.0700615418253659,0,9.0,21.0,0.012008080203501421
24.0,campeones_del_mundo,0.8825255772619771,0.8809680156094538,0.8731299445564353,204,30,10.370023419203749,4.176470588235294,0.02759276879162702,4.410275087989587,0.0706313756270883,1,11.5,28.333333333333332,0.01028687337003767
25.0,campeones_del_mundo,0.8670002421221307,0.8152761289020136,0.8275489010750687,69,12,17.1743119266055,3.101449275362319,0.014705882352941176,5.958041014570933,0.013416776460254723,0,1.0,3.0,0.02280477408354646
26.0,campeones_del_mundo,0.9086550417526476,0.9608428352445874,0.9754069426775269,144,22,14.280303030303026,3.6666666666666665,0.03560830860534125,5.382999852105138,0.04071456544393636,1,4.5,13.333333333333334,0.01282051282051282
27.0,campeones_del_mundo,0.9233093519073603,0.9183503882826152,0.8638438095936453,111,16,14.897297297297301,3.3333333333333335,0.010050251256281407,5.649122235608672,0.03090974316139879,0,4.0,6.0,0.015151515151515152
28.0,campeones_del_mundo,0.8666178182972379,0.8825999490726274,0.878576205679302,111,16,12.103448275862068,3.6396396396396398,0.012295081967213115,5.096518137035324,0.02797588220665144,1,5.5,8.333333333333334,0.016543816543816543
29.0,campeones_del_mundo,1.0828231264816846,1.04934389049158,1.0443350831599603,170,25,16.377893518518515,3.3411764705882354,0.015873015873015872,5.590746300163748,0.018567317727366188,0,2.0,3.0,0.009885137486947441
30.0,campeones_del_mundo,0.9425120498330452,0.9136922366580418,0.9326460004797382,170,23,12.924198250728866,4.035294117647059,0.02859618717504333,4.76106326046865,0.047616057876721574,1,6.5,16.333333333333332,0.011938739993038636
