Sujetos,Condición,Intensidad pysent,Positivo pysennt,Negativo pysent,Nro palabras únicas,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,primera_persona_norm,tercera_persona_norm,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_norm,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
13,cfk,0.3397267758846283,0.03256288170814514,0.30716389417648315,-1.1690172624546746,0.136,0.12,0.032,0.08,0.0,0.056,0.024,0.064,0.7351907859464369,0.7006898897623474,0.5263774562936091,0.9178082191780822,10,13.391304347826088,3.253731343283582,0.0434782608695652,5.360178684967848,0.0497609989269339,0,0.0,6.0,0.0246494798733604,0.4963768115942029,0.5036231884057971
14,cfk,0.1646612212061882,0.02959270030260086,0.13506852090358734,-0.9497260939663748,0.1068702290076335,0.1297709923664122,0.015267175572519,0.1297709923664122,0.0,0.0305343511450381,0.0305343511450381,0.0687022900763358,0.8753575735863584,0.7701402607980358,0.4766447902215376,0.9759036144578314,15,16.740000000000002,3.037037037037037,0.01,5.9856666666667335,0.0207234009703145,0,1.0,5.0,0.0189814814814814,0.6678321678321678,0.3321678321678322
15,cfk,0.646210253238678,0.01728057861328125,0.6289296746253967,-0.6542186285407046,0.1654676258992805,0.1510791366906475,0.0071942446043165,0.0863309352517985,0.0,0.0215827338129496,0.0359712230215827,0.0647482014388489,0.8902549859028874,0.9823771494492468,1.0563783585610602,1.0,12,14.50746268656716,3.308641975308642,0.0132450331125827,5.124709784411186,0.0542774723057947,1,0.5,8.333333333333334,0.020679012345679,0.6540880503144654,0.34591194968553457
16,cfk,0.22736038267612457,0.06615228950977325,0.16120809316635132,0.21128856368212914,0.150197628458498,0.1185770750988142,0.0316205533596837,0.0592885375494071,0.0079051383399209,0.0197628458498023,0.0395256916996047,0.0553359683794466,0.8848243232120412,0.9237893498926868,0.9220885485325286,1.0,16,15.975,3.541984732824428,0.0165289256198347,5.362396506165811,0.0200457484300511,0,1.0,4.0,0.0136230182031708,0.8298076923076924,0.1701923076923077
17,cfk,0.3673430513590574,0.018673134967684746,0.3486699163913727,-0.23120541039228415,0.1314655172413793,0.1551724137931034,0.0452586206896551,0.1293103448275862,0.021551724137931,0.0193965517241379,0.0797413793103448,0.0323275862068965,0.9622778490148948,0.9994170561413848,0.9757084851650148,1.0,23,12.005141388174804,4.471264367816092,0.0449927431059506,4.643154538493878,0.0637447733184984,2,6.0,29.666666666666668,0.0129227293867517,0.6242632612966601,0.3757367387033399
18,cfk,0.106384152546525,0.026681499555706978,0.07970265299081802,0.10586789601654602,0.1702898550724637,0.1159420289855072,0.0543478260869565,0.0597826086956521,0.0090579710144927,0.0163043478260869,0.0217391304347826,0.0543478260869565,1.026724626316828,0.973061556411784,1.0270128072792672,0.9953051643192488,28,13.662470430936953,4.358490566037736,0.0263157894736842,4.557940105686542,0.082129521617627,0,4.0,32.0,0.0103281766967718,0.4735663082437276,0.5264336917562724
19,cfk,0.18099333345890045,0.05497853457927704,0.1260147988796234,-0.19736916199731563,0.1438848920863309,0.1294964028776978,0.0071942446043165,0.1151079136690647,0.0,0.0215827338129496,0.0359712230215827,0.0647482014388489,0.8201662025073053,1.0138446495889393,0.7866611933051443,0.963855421686747,15,14.713178294573645,3.15,0.0048076923076923,5.477566807313622,0.0280505775497497,1,3.5,4.333333333333333,0.0199367088607594,0.5,0.5
20,cfk,0.18432333692908287,0.02116764709353447,0.1631556898355484,-1.025019629641265,0.0975609756097561,0.1707317073170731,0.048780487804878,0.1260162601626016,0.0040650406504065,0.008130081300813,0.0447154471544715,0.040650406504065,0.778147694011373,0.7528316530583642,0.6711306993858335,1.0,17,12.69097222222222,3.789473684210526,0.0426136363636363,4.6506453521134565,0.0944300143778191,1,3.5,24.33333333333333,0.0167675826734979,0.5598591549295775,0.44014084507042256
21,cfk,0.392029682174325,0.023859182372689247,0.36817049980163574,-0.871174368038925,0.1630434782608695,0.1956521739130435,0.0271739130434782,0.0978260869565217,0.0,0.0108695652173913,0.0326086956521739,0.0543478260869565,1.0003767218159558,0.9698419154866648,0.9636906842966252,1.0,18,17.965909090909093,3.229357798165138,0.0261437908496732,6.038445907855309,0.0261999633154517,1,3.5,3.333333333333333,0.0149507305470608,0.5604265402843602,0.4395734597156398
22,cfk,0.33782789669930935,0.021621888503432274,0.3162060081958771,-1.190667069028099,0.1531531531531531,0.1141141141141141,0.039039039039039,0.1471471471471471,0.03003003003003,0.021021021021021,0.012012012012012,0.093093093093093,0.8808285664944918,0.891980216310304,0.94099481424262,0.9751552795031057,23,15.467796610169492,3.707006369426752,0.0141388174807197,5.287785514652271,0.0363453369045614,2,7.0,13.666666666666666,0.0118814306712395,0.7965976331360947,0.20340236686390534
