Sujetos,Condición,Intensidad pysent,Positivo pysennt,Negativo pysent,Nro palabras únicas,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm,primera_persona_norm,tercera_persona_norm,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_norm,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density,Detalles internos norm,Detalles externos norm
19,antesdevenir,0.22441907227039337,0.11353425681591034,0.11088481545448303,1.1066770869135194,0.1232876712328767,0.182648401826484,0.0319634703196347,0.0684931506849315,0.0502283105022831,0.0273972602739726,0.045662100456621,0.0547945205479452,0.9834226125695272,0.9361265428951828,0.919716335493561,0.9921259842519684,17,16.00825082508251,3.1904761904761907,0.0122448979591836,5.739741631306063,0.0237784142837831,0,2.0,4.0,0.0127619047619047,0.9791666666666666,0.020833333333333332
20,antesdevenir,0.8253481318242848,0.006792121101170778,0.818556010723114,-0.48553561404059914,0.1568627450980392,0.2205882352941176,0.0245098039215686,0.088235294117647,0.0,0.034313725490196,0.0490196078431372,0.0539215686274509,0.9517321839810516,1.0102395406411475,0.949694717527474,0.991304347826087,17,14.9578947368421,3.3157894736842106,0.0056497175141242,5.501389740069918,0.0203374039674349,0,1.0,3.0,0.0146716348393106,0.8801652892561983,0.11983471074380166
21,antesdevenir,0.16788193583488464,0.1335144191980362,0.03436751663684845,0.18397471126287848,0.1532846715328467,0.1678832116788321,0.0510948905109489,0.1021897810218978,0.0255474452554744,0.0182481751824817,0.0474452554744525,0.0474452554744525,0.8450471896170458,0.8803042908389362,0.778141087047954,0.9866666666666668,22,13.9537037037037,3.3783783783783785,0.0080385852090032,5.392044984732215,0.0226508484841818,1,2.5,7.333333333333333,0.0114910829196543,0.8297491039426523,0.17025089605734767
22,antesdevenir,0.8854250572621822,0.8803549408912659,0.005070116370916367,-0.29040660220197534,0.1655290102389078,0.1331058020477815,0.0580204778156996,0.0972696245733788,0.0170648464163822,0.0324232081911262,0.0443686006825938,0.0648464163822525,0.9519395631189952,0.926247916776636,0.9167295947619152,0.988929889298893,36,13.17567567567568,3.843283582089552,0.0124250214224507,4.948000301248087,0.038673462189026,0,13.0,19.0,0.0071971602660853,0.7329842931937173,0.2670157068062827
23,antesdevenir,0.802711776457727,0.008255532942712307,0.7944562435150146,-1.394438105884124,0.1293103448275862,0.1896551724137931,0.0344827586206896,0.1120689655172413,0.0086206896551724,0.0,0.0086206896551724,0.0689655172413793,0.7036934211503978,0.7750560290498845,0.7811215108687178,1.0,13,15.25641025641026,2.888888888888889,0.0,6.006409472683628,0.039371628280942,0,2.0,4.0,0.0203442879499217,0.26153846153846155,0.7384615384615385
24,antesdevenir,0.8890295727178454,0.005409072153270245,0.8836205005645752,-1.0004461961997897,0.15,0.1181818181818181,0.05,0.0818181818181818,0.0181818181818181,0.009090909090909,0.059090909090909,0.0681818181818181,0.7676478361363912,0.8051396952046295,0.744873419811283,1.0,21,15.798507462686564,3.268292682926829,0.0197368421052631,5.634217954609229,0.0614797623334208,1,4.5,7.333333333333333,0.0133946421431427,0.7902439024390244,0.2097560975609756
25,antesdevenir,0.20369628816843033,0.15017451345920563,0.0535217747092247,-0.7810218689184989,0.1737089201877934,0.1502347417840375,0.0234741784037558,0.0751173708920187,0.0140845070422535,0.0046948356807511,0.0093896713615023,0.0892018779342723,0.8729607438056272,0.8997141263141317,0.8767087718169285,0.9908256880733946,16,17.06439393939394,3.240740740740741,0.0129870129870129,5.64622864155577,0.0475902912112922,0,3.0,6.0,0.0151436483212184,0.9278846153846154,0.07211538461538461
26,antesdevenir,0.35041580349206924,0.2504834532737732,0.09993235021829605,-1.215262312298383,0.1366459627329192,0.1677018633540372,0.062111801242236,0.0869565217391304,0.0124223602484472,0.0248447204968944,0.0434782608695652,0.0683229813664596,0.7702196240932814,0.8102812765990997,0.8777502593702172,0.9662921348314608,12,13.968253968253968,3.3488372093023258,0.032051282051282,5.231624432718573,0.0492966942810747,0,4.0,5.0,0.0196990424076607,0.5822981366459627,0.41770186335403725
27,antesdevenir,0.23885296657681465,0.052414242178201675,0.18643872439861298,0.5786913866044946,0.1442006269592476,0.1410658307210031,0.0313479623824451,0.0940438871473354,0.0282131661442006,0.0470219435736677,0.0376175548589341,0.0438871473354232,0.9672796869047684,0.9927671219577988,0.9673917371380826,0.994011976047904,27,16.250871080139373,3.4457831325301207,0.0105633802816901,5.520989246819236,0.026607791502148,0,5.0,11.0,0.010441767068273,0.6731366459627329,0.3268633540372671
28,antesdevenir,0.5993202663958073,0.011895153671503067,0.5874251127243042,-1.3757192960944864,0.1326530612244898,0.1836734693877551,0.0255102040816326,0.1173469387755102,0.0357142857142857,0.0204081632653061,0.0612244897959183,0.0357142857142857,0.7690401679549473,0.7397615508215647,0.684243512265235,1.0,16,20.58333333333333,3.130434782608696,0.0081967213114754,6.411182091702659,0.0136550406115623,0,2.0,2.0,0.0137299771167048,0.7671232876712328,0.2328767123287671
29,antesdevenir,0.6222310028970242,0.04868012294173241,0.5735508799552917,-0.874272819487482,0.2015503875968992,0.1782945736434108,0.0620155038759689,0.0155038759689922,0.0,0.0155038759689922,0.0465116279069767,0.0697674418604651,0.8409692025776295,0.827468235054389,0.8066656034546985,0.9506172839506172,14,13.206349206349206,3.168831168831169,0.0085470085470085,5.175883431522267,0.0466195569136745,0,2.0,8.0,0.0208475734791524,0.7575757575757576,0.24242424242424243
30,antesdevenir,0.2033306062221527,0.0741427093744278,0.12918789684772491,-0.778834431763461,0.1323529411764706,0.1470588235294117,0.0514705882352941,0.1911764705882352,0.0294117647058823,0.0514705882352941,0.0147058823529411,0.0441176470588235,0.7411128178936265,0.7287355264383687,0.8505340955644576,0.9666666666666668,16,20.769230769230777,2.9195402298850577,0.0147058823529411,7.134808154956353,0.0150200693304141,0,0.0,1.0,0.0169740711039828,0.6901840490797546,0.3098159509202454
