Sujetos,Condición,num_palabras_unicas_norm,primera_persona_norm,tercera_persona_norm,num noun norm,num verb norm,num adj norm,num advs norm,num numeral norm,num propn norm
1.0,antesdevenir,-0.994575705827027,0.10135135135135136,0.0472972972972973,0.10810810810810811,0.22972972972972974,0.02027027027027027,0.08783783783783784,0.013513513513513514,0.04054054054054054
2.0,antesdevenir,1.4050285060517362,0.03162055335968379,0.05533596837944664,0.1225296442687747,0.18181818181818182,0.06324110671936758,0.13043478260869565,0.007905138339920948,0.043478260869565216
3.0,antesdevenir,-0.25634787398330894,0.0205761316872428,0.053497942386831275,0.18106995884773663,0.16872427983539096,0.04526748971193416,0.08641975308641975,0.0205761316872428,0.04526748971193416
4.0,antesdevenir,-0.9444235781124958,0.0635593220338983,0.06779661016949153,0.17372881355932204,0.163135593220339,0.03389830508474576,0.07203389830508475,0.012711864406779662,0.012711864406779662
5.0,antesdevenir,0.7300506840406568,0.06474820143884892,0.0671462829736211,0.14388489208633093,0.19664268585131894,0.02877697841726619,0.08633093525179857,0.016786570743405275,0.019184652278177457
6.0,antesdevenir,-0.6800952119332937,0.06557377049180328,0.05737704918032787,0.14754098360655737,0.19672131147540983,0.0,0.09836065573770492,0.0,0.03278688524590164
7.0,antesdevenir,0.7532518554208707,0.05277401894451962,0.07848443843031123,0.13667117726657646,0.1975642760487145,0.028416779431664412,0.08795669824086604,0.02165087956698241,0.013531799729364006
8.0,antesdevenir,0.9502552681394961,0.020100502512562814,0.09547738693467336,0.22613065326633167,0.1658291457286432,0.020100502512562814,0.04020100502512563,0.010050251256281407,0.01507537688442211
9.0,antesdevenir,-0.40406031745382276,0.05037313432835821,0.055970149253731345,0.1287313432835821,0.1455223880597015,0.05783582089552239,0.0708955223880597,0.03917910447761194,0.05783582089552239
10.0,antesdevenir,-1.4811277155795877,0.06896551724137931,0.10344827586206896,0.14942528735632185,0.19540229885057472,0.011494252873563218,0.06896551724137931,0.034482758620689655,0.04597701149425287
11.0,antesdevenir,-0.35953291062718784,0.05714285714285714,0.04285714285714286,0.11428571428571428,0.19285714285714287,0.04285714285714286,0.09285714285714286,0.014285714285714285,0.03571428571428571
12.0,antesdevenir,-0.13533889236719204,0.04741379310344827,0.06465517241379311,0.15086206896551724,0.15517241379310345,0.03879310344827586,0.09051724137931035,0.03879310344827586,0.03879310344827586
13.0,antesdevenir,-0.8586714051083247,0.034482758620689655,0.05747126436781609,0.13793103448275862,0.16091954022988506,0.034482758620689655,0.06896551724137931,0.011494252873563218,0.11494252873563218
14.0,antesdevenir,-0.750704688683126,0.03076923076923077,0.05384615384615385,0.18461538461538463,0.13076923076923078,0.05384615384615385,0.046153846153846156,0.015384615384615385,0.03076923076923077
15.0,antesdevenir,-1.0475741765148097,0.1188118811881188,0.0297029702970297,0.13861386138613863,0.25742574257425743,0.0,0.06930693069306931,0.0,0.019801980198019802
16.0,antesdevenir,-1.1242945484970421,0.029411764705882353,0.06372549019607843,0.12745098039215685,0.14705882352941177,0.0392156862745098,0.11764705882352941,0.014705882352941176,0.0392156862745098
17.0,antesdevenir,-0.04252793058562797,0.02102803738317757,0.08644859813084112,0.17289719626168223,0.1308411214953271,0.03271028037383177,0.12383177570093458,0.028037383177570093,0.018691588785046728
18.0,antesdevenir,0.3101374625199364,0.026706231454005934,0.06824925816023739,0.1513353115727003,0.1661721068249258,0.06528189910979229,0.09198813056379822,0.0,0.02373887240356083
19.0,antesdevenir,1.646314684086245,0.04697986577181208,0.07718120805369127,0.14093959731543623,0.19798657718120805,0.03691275167785235,0.10067114093959731,0.006711409395973154,0.020134228187919462
20.0,antesdevenir,-1.28957128286645,0.059322033898305086,0.05084745762711865,0.13559322033898305,0.1694915254237288,0.0423728813559322,0.1016949152542373,0.025423728813559324,0.059322033898305086
21.0,antesdevenir,0.06209089117020933,0.07407407407407407,0.06172839506172839,0.145679012345679,0.18765432098765433,0.014814814814814815,0.07407407407407407,0.022222222222222223,0.019753086419753086
22.0,antesdevenir,-0.6659371234692666,0.04736842105263158,0.031578947368421054,0.1368421052631579,0.17894736842105263,0.03684210526315789,0.10526315789473684,0.031578947368421054,0.05789473684210526
23.0,antesdevenir,-1.3192701536887759,0.032520325203252036,0.06504065040650407,0.15447154471544716,0.14634146341463414,0.056910569105691054,0.08130081300813008,0.0,0.04878048780487805
24.0,antesdevenir,-1.1419720197907486,0.009345794392523364,0.04672897196261682,0.17757009345794392,0.19626168224299065,0.037383177570093455,0.102803738317757,0.009345794392523364,0.04672897196261682
25.0,antesdevenir,-0.9799118698777322,0.021739130434782608,0.05434782608695652,0.14130434782608695,0.13043478260869565,0.021739130434782608,0.08695652173913043,0.0,0.021739130434782608
26.0,antesdevenir,-1.452284945787934,0.041666666666666664,0.016666666666666666,0.175,0.20833333333333334,0.03333333333333333,0.13333333333333333,0.0,0.008333333333333333
27.0,antesdevenir,1.2205151414062392,0.04186046511627907,0.04186046511627907,0.16279069767441862,0.2,0.027906976744186046,0.11162790697674418,0.009302325581395349,0.023255813953488372
28.0,antesdevenir,1.4106768595432273,0.04644808743169399,0.04371584699453552,0.16393442622950818,0.15300546448087432,0.03825136612021858,0.14207650273224043,0.03278688524590164,0.00819672131147541
29.0,antesdevenir,-1.1175580318716027,0.07692307692307693,0.09615384615384616,0.15384615384615385,0.18269230769230768,0.019230769230769232,0.08653846153846154,0.057692307692307696,0.019230769230769232
30.0,antesdevenir,0.05626552461314178,0.0821917808219178,0.045662100456621,0.1461187214611872,0.1598173515981735,0.0319634703196347,0.0958904109589041,0.0730593607305936,0.0410958904109589
31.0,antesdevenir,-0.75540464547263,0.1,0.03571428571428571,0.09285714285714286,0.22857142857142856,0.02857142857142857,0.1,0.007142857142857143,0.02142857142857143
32.0,antesdevenir,-0.6217770316597704,0.046153846153846156,0.06923076923076923,0.2230769230769231,0.18461538461538463,0.015384615384615385,0.08461538461538462,0.015384615384615385,0.015384615384615385
33.0,antesdevenir,-0.7915819460407704,0.0684931506849315,0.0273972602739726,0.1095890410958904,0.2191780821917808,0.0410958904109589,0.1095890410958904,0.0273972602739726,0.0273972602739726
34.0,antesdevenir,0.10392239894116906,0.065,0.07,0.17,0.155,0.015,0.055,0.06,0.03
35.0,antesdevenir,0.45524414340245145,0.07142857142857142,0.055299539170506916,0.14516129032258066,0.16589861751152074,0.055299539170506916,0.08064516129032258,0.04838709677419355,0.03456221198156682
36.0,antesdevenir,-0.817943481924087,0.0330188679245283,0.05188679245283019,0.19339622641509435,0.1650943396226415,0.014150943396226415,0.07547169811320754,0.014150943396226415,0.08018867924528301
37.0,antesdevenir,0.947034076347775,0.04398826979472141,0.04985337243401759,0.12023460410557185,0.18181818181818182,0.03519061583577713,0.11143695014662756,0.026392961876832845,0.008797653958944282
