Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
11,arabia,0.7904588376777314,0.8060917790161292,0.8637553593070477,125,20,14.04867256637168,3.6,0.033783783783783786,5.1218716909314495,0.05873394946156197,0,4.0,14.0,0.014516129032258065
12,arabia,0.994526166827098,1.0357228666153446,0.864998990514934,57,10,15.760869565217389,3.192982456140351,0.03225806451612903,5.480444090298195,0.04769214703425229,0,0.0,2.0,0.02850877192982456
13,arabia,1.0491764230761362,0.9983500855793589,0.9707644197607718,140,21,13.925925925925926,3.4571428571428573,0.01818181818181818,5.275684848946098,0.04182633099372324,1,4.5,13.333333333333334,0.012435765673175746
14,arabia,0.9283355933000832,0.9180906174547511,0.9507368471630442,99,15,14.32924335378323,3.2525252525252526,0.022222222222222223,5.464885784517838,0.03539249660950541,1,3.5,5.333333333333333,0.016594516594516596
15,arabia,1.103255614903772,1.0014488558121142,1.031817762372795,115,17,15.550239234449762,3.617391304347826,0.019762845849802372,5.256125804421621,0.05149493539519114,2,5.0,14.666666666666666,0.015865751334858888
16,arabia,1.0513330517843167,1.0694732161782852,1.0982220050458857,129,21,14.735496558505407,3.488372093023256,0.02909090909090909,5.364004927377903,0.038765798724759055,0,1.0,9.0,0.013626453488372093
17,arabia,0.8274797647348923,0.8186901368221737,0.8390894747856605,131,18,13.37549407114625,3.8473282442748094,0.03636363636363636,5.119261011142806,0.039421141916737915,1,6.5,13.333333333333334,0.014797416324133882
18,arabia,1.0658059864268472,1.0506582525413426,1.0638764870275732,150,22,12.30980392156863,4.08,0.030020703933747412,4.771089894869306,0.039448504744774064,0,8.0,15.0,0.013691275167785235
19,arabia,1.0949058512074936,1.0432239894010644,1.1295352260256148,41,10,15.422131147540982,2.926829268292683,0.046875,5.949195321871221,0.03233555062823355,0,1.0,2.0,0.036585365853658534
20,arabia,0.8092168400419604,0.799722768890587,0.866491781138494,116,18,18.005376344086017,3.206896551724138,0.016129032258064516,6.014468975189698,0.04241628469569646,0,4.0,7.0,0.013943028485757122
21,arabia,0.999617671126283,1.0498919913292266,1.0231746650532578,84,13,13.947019867549667,3.5476190476190474,0.045454545454545456,5.056056297090109,0.051810206405794645,0,1.0,10.0,0.021371199082042457
22,arabia,0.9381336494253492,0.9021808976812259,0.9020659233701991,229,30,12.246315789473682,4.131004366812227,0.015806111696522657,4.7656869712015055,0.03827710271229679,5,10.5,27.666666666666668,0.009059220102658392
23,arabia,0.9503396147548008,0.9579670205635185,0.9837453430522808,117,18,14.696035242290746,3.8632478632478633,0.044444444444444446,4.806310846421641,0.06671662629756299,0,4.0,17.0,0.016651930445033894
24,arabia,1.0574412177346804,1.0212340772809272,0.9837584480895759,147,20,16.432653061224492,3.3333333333333335,0.014598540145985401,5.771251704484067,0.030699574201975166,0,0.0,7.0,0.01141552511415525
25,arabia,1.1218140074730598,1.1603323798235523,1.1375251704192646,104,17,12.375,3.5,0.023148148148148147,5.106434372666062,0.022709575711675693,0,4.0,3.0,0.01699029126213592
26,arabia,1.0264229012909254,0.985867978601647,0.9985262834338937,289,33,14.64285714285714,4.588235294117647,0.02658823529411765,4.451984739156562,0.0615647692991937,0,13.0,68.0,0.007965686274509803
27,arabia,1.1615881093906886,1.1355147142972826,1.074796738884898,139,19,15.06666666666667,3.870503597122302,0.025956284153005466,5.2299561513138615,0.06013348592822769,0,1.0,17.0,0.0140235637576895
