Sujetos,Condición,cohe_norm_d=1,cohe_norm_d=2,cohe_norm_d=3,num_nodes_LSC,Comunidades_LSC,diámetro,k_mean,transitivity,ASP,average_CC,selfloops,L2,L3,density
13,campeones_del_mundo,0.9428889224505773,1.0052843062110122,0.9717330175341965,169,24,15.451505016722406,3.5384615384615383,0.011056511056511056,5.669468930434103,0.03668685519355092,0,4.0,10.0,0.010531135531135532
14,campeones_del_mundo,1.0712631322147843,1.0980181432092166,1.0855742696849768,152,26,13.454810495626816,3.8684210526315788,0.02857142857142857,4.949665794196506,0.04541429753687371,0,10.0,16.0,0.0128093412338794
15,campeones_del_mundo,0.9131474877050806,0.9006315379311581,0.9098992762250401,227,28,12.883561643835618,4.493392070484582,0.03580786026200873,4.507128014132561,0.0599550563284845,2,14.0,46.666666666666664,0.009941132899302171
16,campeones_del_mundo,0.891414375299663,0.8590285826950316,0.8316999005048737,151,22,17.526923076923076,3.4304635761589406,0.01532567049808429,5.969483036169342,0.0264600541146991,0,2.0,6.0,0.011434878587196468
17,campeones_del_mundo,0.8899821504062194,0.8760160503932234,0.8859414651172614,304,38,15.661659513590848,4.592105263157895,0.03238199780461032,4.65221588795208,0.06164869750119654,1,12.5,55.333333333333336,0.007577731457356262
18,campeones_del_mundo,0.9309345243019199,0.9574869899423737,0.9483430440594234,348,36,12.6413433908046,5.333333333333333,0.0387263339070568,4.08258133028826,0.10934891882592983,3,25.5,130.0,0.007684918347742555
19,campeones_del_mundo,0.8896008345458678,0.9079864409197591,0.8371147920580777,132,19,12.788,3.772727272727273,0.015463917525773196,5.0211378672219125,0.03240421895724925,2,6.0,10.666666666666666,0.01439972241498959
20,campeones_del_mundo,0.8480257207526042,0.8267721490988704,0.8384079572540599,217,27,12.925601750547049,4.1658986175115205,0.028491620111731845,4.741061947002775,0.045245799196195924,2,8.0,35.666666666666664,0.009643283836832224
21,campeones_del_mundo,0.8526814433842312,0.8752955595013482,0.8260793644354022,249,29,14.469844357976651,4.128514056224899,0.020934761441090556,5.007002923832967,0.03915149590393118,0,8.0,29.0,0.008323617048840524
22,campeones_del_mundo,0.9399295246910361,0.9284482789259829,0.8998450927573829,589,59,13.474157030562381,5.32427843803056,0.023321871729705488,4.260084048565267,0.09056369784006353,7,38.5,148.33333333333334,0.004527447651386531
23,campeones_del_mundo,1.0351043247966503,0.9849446917124985,0.9877699220521572,157,25,13.663366336633663,3.859872611464968,0.023391812865497075,4.892109715625805,0.028359361798852244,0,3.0,11.0,0.012371386575208232
24,campeones_del_mundo,0.8144544504053873,0.8167456561925929,0.7979220688172275,227,29,11.570247933884298,4.255506607929515,0.02001779359430605,4.464302349195877,0.04428385915016491,0,5.0,21.0,0.009414837628162644
25,campeones_del_mundo,1.0122886089398393,1.026701842185555,0.9886811268387976,171,23,11.608404966571158,4.081871345029239,0.0220949263502455,4.621448468259433,0.03243279994758614,0,5.0,11.0,0.012005503955968352
26,campeones_del_mundo,0.950610973284039,0.9605588724463089,0.974742260035109,199,26,13.85956416464891,4.150753768844221,0.03763440860215054,4.569527926152593,0.07744848968293003,0,10.0,43.0,0.010481701436475305
27,campeones_del_mundo,0.8711428137255116,0.8413025918938177,0.8481761874717824,203,25,13.071960297766745,3.9704433497536944,0.023255813953488372,4.957365453630723,0.050534613517011134,2,6.0,19.666666666666668,0.009827830073647759
